City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Saint-Paul,RE,2022-04-05 04:09:02,-21.0096,55.2707,79.36,81,24,1.43
294,Geraldton,AU,2022-04-05 04:09:02,-28.7667,114.6,79.21,53,0,16.11
295,Hirara,JP,2022-04-05 04:09:13,24.8,125.2833,69.64,59,36,11.59
296,Xai-Xai,MZ,2022-04-05 04:09:13,-25.0519,33.6442,69.66,73,30,6.11
297,Khakhea,BW,2022-04-05 04:09:13,-24.6895,23.494,64.4,83,0,6.96
298,Zharkent,KZ,2022-04-05 04:09:24,44.1628,80.0,66.88,18,100,6.6
299,Kununurra,AU,2022-04-05 04:06:07,-15.7667,128.7333,98.58,28,6,4.61
300,Ossora,RU,2022-04-05 04:09:34,59.2353,163.0719,25.2,72,43,1.9
301,Channel-Port aux Basques,CA,2022-04-05 04:09:35,47.5702,-59.1367,34.11,93,100,23.51
302,Ust'-Ishim,RU,2022-04-05 04:09:35,57.6935,71.1665,40.24,93,100,8.01
303,Chui,UY,2022-04-05 04:09:45,-33.6971,-53.4616,53.85,65,0,3.76
304,Saint-Pierre,RE,2022-04-05 04:09:46,-21.3393,55.4781,78.91,84,100,3.44
305,Guozhen,CN,2022-04-05 04:09:46,34.3659,107.359,75.69,16,0,2.24
306,Lake Shasta,US,2022-04-05 04:09:09,40.6804,-122.3708,61.52,50,71,4.27
307,Ulaanbaatar,MN,2022-04-05 04:07:47,47.9077,106.8832,35.73,25,75,2.24
308,Kavieng,PG,2022-04-05 04:09:57,-2.5744,150.7967,82.69,78,100,13.04
309,Ixtapa,MX,2022-04-05 04:09:57,20.7,-105.2,70.23,77,0,1.01
310,Maragogi,BR,2022-04-05 04:09:57,-9.0122,-35.2225,76.41,78,9,2.08
311,Yangi Marg`ilon,UZ,2022-04-05 04:09:58,40.4272,71.7189,66.92,34,0,2.3
312,Palmas Bellas,PA,2022-04-05 04:10:08,9.2319,-80.0867,79.25,88,100,3.78
313,Médéa,DZ,2022-04-05 04:10:18,36.2642,2.7539,46.62,87,43,3.06
314,Saint-Joseph,RE,2022-04-05 04:10:19,-21.3667,55.6167,76.21,85,60,7.63
315,Coyhaique,CL,2022-04-05 04:10:19,-45.5752,-72.0662,54.21,87,100,5.75
316,Karasjok,NO,2022-04-05 04:10:20,69.4719,25.5112,12.2,93,99,12.48
317,Culpeper,US,2022-04-05 04:10:30,38.5004,-77.9664,50.83,59,75,1.99
318,San Buenaventura,MX,2022-04-05 04:10:31,27.0833,-101.5333,81.48,47,65,11.52
319,Nobres,BR,2022-04-05 04:10:31,-14.7203,-56.3275,71.94,80,7,2.39
320,Nuuk,GL,2022-04-05 04:10:31,64.1835,-51.7216,32.61,93,100,9.22
321,Krasnosel'kup,RU,2022-04-05 04:07:30,65.7,82.4667,32.29,99,100,12.3
322,Pacific Grove,US,2022-04-05 04:06:42,36.6177,-121.9166,59.7,87,0,5.99
323,Sola,VU,2022-04-05 04:10:32,-13.8833,167.55,82.45,73,100,11.32
324,Leh,IN,2022-04-05 04:10:42,34.1667,77.5833,33.8,56,5,3.0
325,Pokaran,IN,2022-04-05 04:10:42,26.9167,71.9167,92.07,15,46,8.25
326,Berbera,SO,2022-04-05 04:10:43,10.4396,45.0143,80.42,76,10,5.03
327,Tessalit,ML,2022-04-05 04:10:43,20.1986,1.0114,80.73,9,0,4.76
328,Laas,IT,2022-04-05 04:10:43,46.6166,10.7002,35.02,68,38,5.39
329,Westerland,DE,2022-04-05 04:10:44,54.9079,8.3033,41.02,75,75,19.57
330,Taihecun,CN,2022-04-05 04:10:54,45.8,130.85,47.08,54,100,20.54
331,Ecoporanga,BR,2022-04-05 04:10:54,-18.3733,-40.8306,68.56,96,2,0.36
332,Vanavara,RU,2022-04-05 04:11:05,60.34,102.2797,25.45,84,100,6.82
333,Itaueira,BR,2022-04-05 04:11:05,-7.6033,-43.0256,74.52,67,86,1.9
334,Kralendijk,BQ,2022-04-05 04:11:06,12.15,-68.2667,78.78,78,20,14.97
335,Sharanga,RU,2022-04-05 04:11:16,57.1775,46.5396,23.7,90,97,4.59
336,Castro,BR,2022-04-05 04:11:26,-24.7911,-50.0119,63.63,96,100,2.73
337,Iaçu,BR,2022-04-05 04:11:37,-12.7672,-40.2117,68.31,94,6,2.64
338,Arraial do Cabo,BR,2022-04-05 04:11:37,-22.9661,-42.0278,75.99,90,0,13.2
339,Houma,US,2022-04-05 04:08:31,29.5958,-90.7195,72.0,89,100,8.05
340,Bonoua,CI,2022-04-05 04:11:37,5.2741,-3.595,82.02,89,98,4.16
341,Malé,MV,2022-04-05 04:11:38,4.1748,73.5089,83.12,63,54,2.01
342,Tiarei,PF,2022-04-05 04:11:38,-17.5333,-149.3333,86.0,76,11,18.61
343,Sechura,PE,2022-04-05 04:11:38,-5.5569,-80.8222,71.29,77,31,13.2
344,Sanguéya,GN,2022-04-05 04:11:49,10.7,-14.3667,70.14,82,23,3.62
345,Alcúdia,ES,2022-04-05 04:11:49,39.8532,3.1214,53.2,64,70,18.68
346,Abu Samrah,SY,2022-04-05 04:11:49,35.3029,37.1841,59.47,36,48,4.97
347,Dubbo,AU,2022-04-05 04:11:50,-32.25,148.6167,84.33,24,0,8.05
348,Broome,US,2022-04-05 04:12:03,42.2506,-75.833,37.78,75,100,3.44
349,Radford,US,2022-04-05 04:12:03,37.1318,-80.5764,56.32,55,100,3.44
350,Asău,RO,2022-04-05 04:12:04,46.4333,26.4,29.28,86,3,6.2
351,Kudahuvadhoo,MV,2022-04-05 04:12:04,2.6708,72.8944,83.39,61,5,1.14
352,São Félix do Xingu,BR,2022-04-05 04:12:04,-6.6447,-51.995,70.83,98,100,0.22
353,Wajima,JP,2022-04-05 04:12:05,37.4,136.9,53.26,69,3,6.82
354,Kisiwani,TZ,2022-04-05 04:12:15,-4.1333,37.95,70.68,91,44,0.54
355,Huntingdon,GB,2022-04-05 04:12:33,52.3305,-0.1865,52.93,85,100,5.99
356,Bāglung,NP,2022-04-05 04:12:33,28.2719,83.5898,83.08,25,0,5.41
357,Sungai Penuh,ID,2022-04-05 04:12:33,-2.0833,101.3833,80.64,50,57,2.64
358,Luwuk,ID,2022-04-05 04:12:34,-0.9516,122.7875,84.94,74,75,2.86
359,Maceió,BR,2022-04-05 04:07:34,-9.6658,-35.7353,72.84,94,0,4.61
360,Baykit,RU,2022-04-05 04:12:44,61.67,96.37,27.0,91,100,9.62
361,Griffith,US,2022-04-05 04:12:45,41.5284,-87.4237,46.33,81,100,5.75
362,Abhar,IR,2022-04-05 04:12:45,36.1468,49.218,51.08,47,100,2.93
363,Chapais,CA,2022-04-05 04:12:55,49.7834,-74.8492,15.98,96,35,3.02
364,Gouré,NE,2022-04-05 04:12:56,13.9835,10.2704,77.5,11,100,5.75
365,Osmaniye,TR,2022-04-05 04:13:06,37.0742,36.2478,59.05,62,77,2.24
366,Isla Mujeres,MX,2022-04-05 04:13:16,21.2311,-86.731,78.85,77,0,15.35
367,Middletown,US,2022-04-05 04:13:17,39.5151,-84.3983,52.29,77,0,6.91
368,Xiangxiang,CN,2022-04-05 04:10:41,27.7333,112.5333,64.29,71,99,4.52
369,Guymon,US,2022-04-05 04:13:44,36.6828,-101.4816,51.8,54,0,10.36
370,Wasilla,US,2022-04-05 04:13:45,61.5814,-149.4394,39.18,69,100,5.75
371,Tangzhai,CN,2022-04-05 04:13:45,34.4328,116.5911,73.09,39,100,15.57
372,Kaz,RU,2022-04-05 04:13:45,52.9113,87.3105,51.24,79,79,3.18
373,Mezen',RU,2022-04-05 04:13:56,65.8522,44.24,13.51,94,43,5.21
374,Saint Paul Harbor,US,2022-04-05 04:14:06,57.79,-152.4072,36.91,52,100,10.36
375,Salinópolis,BR,2022-04-05 04:14:06,-0.6136,-47.3561,77.05,89,95,6.42
376,Bernal,PE,2022-04-05 04:14:07,-5.45,-80.75,72.61,71,40,12.93
377,Pitimbu,BR,2022-04-05 04:14:07,-7.4706,-34.8086,75.79,78,26,8.52
378,Shenjiamen,CN,2022-04-05 04:14:08,29.9576,122.298,57.36,71,99,12.19
379,Dukat,RU,2022-04-05 04:14:18,62.55,155.55,10.18,87,99,4.21
380,Dunedin,NZ,2022-04-05 04:14:18,-45.8742,170.5036,62.8,83,100,7.0
381,Bubaque,GW,2022-04-05 04:14:29,11.2833,-15.8333,76.84,67,0,8.99
382,Yangjiang,CN,2022-04-05 04:12:33,21.85,111.9667,76.03,46,5,5.06
383,Warrnambool,AU,2022-04-05 04:14:49,-38.3833,142.4833,64.81,59,100,7.76
384,Deputatsky,RU,2022-04-05 04:14:59,69.3,139.9,0.27,89,98,4.09
385,Sémbé,CG,2022-04-05 04:15:00,1.6481,14.5806,69.06,98,93,1.05
386,Korbach,DE,2022-04-05 04:15:00,51.2756,8.873,40.42,98,100,6.04
387,Newbridge,GB,2022-04-05 04:15:00,55.9333,-3.4,49.53,97,40,4.61
388,Manjacaze,MZ,2022-04-05 04:15:11,-24.7117,33.8828,68.13,74,56,5.26
389,Peniche,PT,2022-04-05 04:15:11,39.3558,-9.3811,52.09,56,100,13.0
390,Kaitangata,NZ,2022-04-05 04:15:11,-46.2817,169.8464,68.02,63,100,3.04
391,Chacabuco,AR,2022-04-05 04:12:31,-34.6417,-60.4739,51.75,39,11,6.2
392,La Palma,US,2022-04-05 04:15:22,33.8464,-118.0467,67.82,78,40,4.61
393,Campbell River,CA,2022-04-05 04:15:32,50.0163,-125.2446,44.26,100,75,4.61
394,La Santisima Trinidad,BO,2022-04-05 04:15:33,-14.8333,-64.9,72.88,92,56,0.34
395,Praia,CV,2022-04-05 04:15:33,14.9215,-23.5087,70.34,73,40,8.05
396,Alyangula,AU,2022-04-05 04:15:33,-13.8483,136.4192,84.07,84,75,6.91
397,Machico,PT,2022-04-05 04:15:34,32.7,-16.7667,56.03,80,75,10.36
398,Bhālki,IN,2022-04-05 04:15:34,18.0333,77.2167,91.54,26,21,13.24
399,Saint-François,FR,2022-04-05 04:15:34,46.4154,3.9054,38.68,81,100,6.91
400,Itarema,BR,2022-04-05 04:15:35,-2.9248,-39.9167,76.77,88,100,6.64
401,Yuanping,CN,2022-04-05 04:15:35,38.7153,112.7575,69.42,10,0,4.14
402,Port Hedland,AU,2022-04-05 04:15:35,-20.3167,118.5667,100.45,22,2,5.75
403,Lompoc,US,2022-04-05 04:15:36,34.6391,-120.4579,59.14,85,0,16.11
404,Kisangani,CD,2022-04-05 04:15:36,0.5167,25.2,69.6,96,87,1.9
405,Fort Smith,US,2022-04-05 04:15:36,35.3859,-94.3986,57.34,94,100,9.22
406,Popondetta,PG,2022-04-05 04:15:37,-8.7537,148.2534,85.15,66,100,4.32
407,Chekhov,RU,2022-04-05 04:15:37,55.1431,37.4711,30.15,88,24,9.01
408,Shingū,JP,2022-04-05 04:15:37,33.7333,135.9833,60.71,46,0,6.73
409,Yuma,US,2022-04-05 04:15:11,32.7253,-114.6244,79.57,39,0,8.05
410,Monduli,TZ,2022-04-05 04:15:38,-3.3,36.45,62.33,79,92,4.07
411,Dutse,NG,2022-04-05 04:15:38,11.7594,9.3392,76.19,14,100,6.71
412,Sambava,MG,2022-04-05 04:10:53,-14.2667,50.1667,75.45,88,100,3.85
413,Alta Floresta,BR,2022-04-05 04:15:38,-9.8756,-56.0861,70.5,97,100,2.04
414,Krabi,TH,2022-04-05 04:15:49,8.0726,98.9105,80.8,83,75,5.75
415,Raja,SS,2022-04-05 04:15:49,8.4596,25.678,75.85,58,8,6.46
416,Sisimiut,GL,2022-04-05 04:15:50,66.9395,-53.6735,23.99,94,81,2.21
417,Lavrentiya,RU,2022-04-05 04:13:51,65.5833,-171.0,-0.02,86,10,10.69
418,Senador José Porfírio,BR,2022-04-05 04:16:20,-2.5908,-51.9542,73.63,98,100,2.75
419,Nueve de Julio,AR,2022-04-05 04:16:21,-35.4444,-60.8831,50.67,43,0,7.58
420,Lake Cowichan,CA,2022-04-05 04:15:31,48.825,-124.0546,42.58,97,92,17.67
421,Bahía de Caráquez,EC,2022-04-05 04:16:21,-0.6,-80.4167,77.18,86,63,2.06
422,Dubovka,RU,2022-04-05 04:16:31,49.0583,44.829,36.55,79,100,7.72
423,San Jose,US,2022-04-05 04:12:33,37.3394,-121.895,59.16,80,40,11.5
424,Baniachang,BD,2022-04-05 04:16:42,24.5167,91.3667,86.27,58,41,4.76
425,Verkhnyaya Inta,RU,2022-04-05 04:16:52,65.9811,60.3094,11.28,95,99,1.72
426,Zhangjiakou,CN,2022-04-05 04:17:02,40.81,114.8794,56.05,20,0,8.84
427,Heihe,CN,2022-04-05 04:17:13,50.2441,127.4902,32.58,49,100,23.15
428,Bloomingdale,US,2022-04-05 04:17:13,27.8936,-82.2404,73.31,94,0,4.61
429,Kremenchuk,UA,2022-04-05 04:17:14,49.0973,33.4197,33.87,59,4,9.6
430,Makkah al Mukarramah,SA,2022-04-05 04:17:14,21.4267,39.8261,81.28,24,49,1.05
431,Yushu,CN,2022-04-05 04:17:25,44.8,126.5333,42.46,33,94,22.32
432,Yar-Sale,RU,2022-04-05 04:17:35,66.8333,70.8333,23.0,97,87,6.38
433,Tautira,PF,2022-04-05 04:17:35,-17.7333,-149.15,82.47,77,24,16.8
434,Amapá,BR,2022-04-05 04:17:46,1.0,-52.0,70.18,99,100,1.74
435,Arboletes,CO,2022-04-05 04:17:46,8.8505,-76.4269,78.26,92,100,6.02
436,Nawābganj,BD,2022-04-05 04:17:46,24.5911,88.271,90.23,50,13,9.98
437,Umm Kaddadah,SD,2022-04-05 04:17:47,13.6017,26.6876,79.45,13,0,12.62
438,Xining,CN,2022-04-05 04:17:47,36.6167,101.7667,50.56,23,0,1.9
439,College,US,2022-04-05 04:17:47,64.8569,-147.8028,20.07,57,75,4.61
440,Qiqihar,CN,2022-04-05 04:17:48,47.3408,123.9672,37.08,20,29,27.31
441,Vao,NC,2022-04-05 04:17:48,-22.6667,167.4833,78.55,86,100,13.58
442,Kalashnikovo,RU,2022-04-05 04:17:48,57.2824,35.2262,25.3,94,66,10.6
443,Crawfordsville,US,2022-04-05 04:17:49,40.0411,-86.8745,41.31,75,0,0.0
444,Ballina,AU,2022-04-05 04:17:49,-28.8667,153.5667,84.38,74,3,7.09
445,Mitsamiouli,KM,2022-04-05 04:17:59,-11.3847,43.2844,81.64,75,4,5.03
446,Roebourne,AU,2022-04-05 04:18:00,-20.7833,117.1333,95.83,30,0,5.59
447,Makat,KZ,2022-04-05 04:18:10,47.6469,53.3463,46.2,53,6,17.0
448,Ceres,US,2022-04-05 04:15:52,37.5949,-120.9577,64.35,59,0,11.5
449,Champerico,GT,2022-04-05 04:18:11,14.3,-91.9167,82.96,68,67,5.1
450,Cagliliog,PH,2022-04-05 04:18:11,13.9016,123.2913,81.36,84,100,13.69
451,Kupang,ID,2022-04-05 04:14:03,-10.1667,123.5833,84.63,65,20,4.21
452,Verāval,IN,2022-04-05 04:18:12,20.9,70.3667,87.42,40,7,2.42
453,La Rochelle,FR,2022-04-05 04:18:12,46.1667,-1.15,50.07,76,100,8.05
454,Tyret’ Pervaya,RU,2022-04-05 04:18:12,53.6703,102.3106,28.15,77,100,10.33
455,Airai,TL,2022-04-05 04:18:23,-8.9266,125.4092,75.78,48,14,1.79
456,Paita,PE,2022-04-05 04:18:23,-5.0892,-81.1144,71.85,79,21,11.39
457,Shangrao,CN,2022-04-05 04:18:23,28.4532,117.9686,69.51,57,97,1.36
458,Bonthe,SL,2022-04-05 04:18:34,7.5264,-12.505,76.15,83,90,4.12
459,Kyzyl-Suu,KG,2022-04-05 04:18:34,42.3414,78.0056,52.77,35,67,1.57
460,Daru,PG,2022-04-05 04:18:34,-9.0763,143.2092,85.3,63,78,6.58
461,Iskar,BG,2022-04-05 04:18:35,43.45,24.2667,35.46,75,0,2.3
462,Kiryat Gat,IL,2022-04-05 04:18:35,31.61,34.7642,73.4,41,16,3.91
463,Sistranda,NO,2022-04-05 04:18:36,63.7256,8.834,26.56,71,82,13.58
464,Kimbe,PG,2022-04-05 04:18:46,-5.5502,150.1429,83.61,76,49,5.57
465,Sinnamary,GF,2022-04-05 04:18:46,5.3833,-52.95,77.09,87,99,9.15
466,Banda Aceh,ID,2022-04-05 04:18:47,5.5577,95.3222,83.75,67,99,1.77
467,Brae,GB,2022-04-05 04:18:57,60.3964,-1.353,36.1,58,100,15.66
468,Aloleng,PH,2022-04-05 04:19:07,16.1307,119.7824,85.91,63,99,8.95
469,Mwinilunga,ZM,2022-04-05 04:19:08,-11.7358,24.4293,60.64,97,79,2.01
470,Chernyshevskiy,RU,2022-04-05 04:19:08,63.0128,112.4714,14.25,79,97,4.94
471,Husavik,IS,2022-04-05 04:19:19,66.0449,-17.3389,23.2,88,100,9.62
472,Taltal,CL,2022-04-05 04:19:19,-25.4,-70.4833,64.99,70,1,4.05
473,Portobelo,PA,2022-04-05 04:19:19,9.55,-79.65,78.12,89,100,5.23
474,Scarborough,GB,2022-04-05 04:19:20,54.2797,-0.4044,49.93,84,100,1.99
475,Broken Hill,AU,2022-04-05 04:19:20,-31.95,141.4333,80.31,23,0,4.36
476,Moose Factory,CA,2022-04-05 04:19:20,51.2585,-80.6094,15.8,85,100,8.05
477,Flinders,AU,2022-04-05 04:19:21,-34.5833,150.8552,76.37,73,1,7.16
478,Flin Flon,CA,2022-04-05 04:15:41,54.7682,-101.865,28.4,91,56,13.82
479,Nizhnyaya Omka,RU,2022-04-05 04:19:21,55.4338,74.9426,44.28,72,100,15.66
480,Phoenix,US,2022-04-05 04:16:52,33.4484,-112.074,81.05,26,0,5.75
481,Pauini,BR,2022-04-05 04:19:42,-7.7136,-66.9764,73.02,89,46,1.12
482,Kitsuki,JP,2022-04-05 04:19:42,33.4167,131.6167,57.0,58,0,11.5
483,Novobiryusinskiy,RU,2022-04-05 04:19:42,56.9578,97.7076,31.24,87,100,8.79
484,Kaeo,NZ,2022-04-05 04:19:43,-35.1,173.7833,73.33,82,100,7.43
485,Komarichi,RU,2022-04-05 04:19:43,52.4151,34.7905,30.25,73,10,11.88
486,Juneau,US,2022-04-05 04:18:03,58.3019,-134.4197,41.0,65,75,0.0
487,Sulangan,PH,2022-04-05 04:19:51,11.1373,123.7228,81.59,81,99,13.35
488,Ovsyanka,RU,2022-04-05 04:19:51,55.9575,92.5519,49.17,99,100,6.38
489,Neiafu,TO,2022-04-05 04:19:52,-18.65,-173.9833,79.48,83,75,16.11
490,Pedernales,DO,2022-04-05 04:19:52,18.0384,-71.744,77.29,77,26,5.32
491,Bratslav,UA,2022-04-05 04:19:52,48.8226,28.9407,28.0,73,26,7.74
492,Dauriya,RU,2022-04-05 04:19:53,49.9333,116.8667,27.95,21,41,22.73
493,Bismarck,US,2022-04-05 04:19:53,46.8083,-100.7837,42.64,75,100,13.8
494,Karratha,AU,2022-04-05 04:19:53,-20.7377,116.8463,94.42,34,0,7.78
495,Muisne,EC,2022-04-05 04:19:54,0.6,-80.0333,75.76,87,47,2.1
496,Sioux Lookout,CA,2022-04-05 04:16:42,50.1001,-91.917,33.87,80,20,5.75
497,Yeppoon,AU,2022-04-05 04:19:54,-23.1333,150.7333,89.38,62,15,11.61
498,Eureka,US,2022-04-05 04:15:18,40.8021,-124.1637,51.21,90,100,6.8
499,Loreto,MX,2022-04-05 04:19:55,22.2667,-101.9667,63.86,15,55,16.06
500,Kigoma,TZ,2022-04-05 04:19:55,-4.8769,29.6267,72.36,86,92,4.25
501,Oxelösund,SE,2022-04-05 04:19:55,58.6706,17.1015,28.78,86,75,17.27
502,Burnie,AU,2022-04-05 04:19:56,-41.0667,145.9167,62.64,66,100,5.44
503,Kunda,IN,2022-04-05 04:19:56,25.7167,81.5167,98.11,4,1,1.79
504,Khuzhir,RU,2022-04-05 04:19:57,53.1939,107.3397,24.13,61,44,6.64
505,Guerrero Negro,MX,2022-04-05 04:19:57,27.9769,-114.0611,59.56,88,0,15.23
506,Marabba,SD,2022-04-05 04:19:57,12.35,32.1833,87.17,18,2,4.88
507,Gamba,GA,2022-04-05 04:19:58,-2.65,10.0,76.32,92,100,4.43
508,Brownsville,US,2022-04-05 04:18:20,25.9018,-97.4975,77.09,87,11,4.0
509,Guiratinga,BR,2022-04-05 04:19:58,-16.3494,-53.7583,70.61,85,14,1.59
510,Denpasar,ID,2022-04-05 04:15:34,-8.65,115.2167,87.46,74,20,8.05
511,Baghdad,IQ,2022-04-05 04:19:58,33.3406,44.4009,64.31,39,3,10.36
512,Tigzirt,DZ,2022-04-05 04:19:59,36.8886,4.1198,55.02,91,95,15.64
513,Kachug,RU,2022-04-05 04:19:59,53.9606,105.8817,23.99,68,85,3.91
514,Arrondissement de Lons-le-Saunier,FR,2022-04-05 04:19:59,46.75,5.75,38.52,87,87,3.53
515,Mayna,RU,2022-04-05 04:20:00,54.1135,47.6231,23.47,93,92,8.79
516,San Antonio,US,2022-04-05 04:17:10,29.4241,-98.4936,76.48,76,0,11.5
517,Balyqshy,KZ,2022-04-05 04:20:01,47.0667,51.8667,44.6,70,0,13.42
518,Santa Quitéria,BR,2022-04-05 04:20:01,-4.3319,-40.1567,71.28,97,96,2.37
519,Dhangadhi,NP,2022-04-05 04:20:02,28.7079,80.5961,92.16,7,8,3.42
520,Rancho Palos Verdes,US,2022-04-05 04:15:09,33.7445,-118.387,63.0,81,15,1.01
521,Santa María Rayón,MX,2022-04-05 04:20:03,19.1444,-99.5836,57.07,32,4,2.71
522,Port Lincoln,AU,2022-04-05 04:20:04,-34.7333,135.8667,62.42,74,100,11.54
523,Halifax,CA,2022-04-05 04:19:14,44.6453,-63.5724,30.49,86,83,8.99
524,Oktyabr'skiy,RU,2022-04-05 04:20:05,54.4815,53.471,29.97,87,97,16.69
525,Yārāda,IN,2022-04-05 04:20:05,17.65,83.2667,88.12,66,40,9.22
526,Joshīmath,IN,2022-04-05 04:20:06,30.5667,79.5667,71.22,15,45,4.21
527,Plátanos,GR,2022-04-05 04:20:06,37.6667,21.6167,58.08,47,100,4.18
528,Nyaunglebin,MM,2022-04-05 04:18:22,17.95,96.7333,95.9,32,39,1.48
529,Caçu,BR,2022-04-05 04:20:07,-18.5567,-51.1308,74.62,67,72,3.65
530,Qinzhou,CN,2022-04-05 04:20:08,21.95,108.6167,76.24,46,5,3.22
531,Shimokizukuri,JP,2022-04-05 04:20:08,40.8061,140.3861,61.11,45,7,7.14
532,Rognan,NO,2022-04-05 04:20:09,67.0953,15.3878,17.74,77,15,6.53
533,Pingxiang,CN,2022-04-05 04:20:09,27.6167,113.85,63.09,72,100,3.71
534,Atenco,MX,2022-04-05 04:20:09,19.8858,-97.9258,68.76,36,37,7.54
535,Morón,AR,2022-04-05 04:20:10,-34.6534,-58.6198,57.78,68,46,4.47
536,Monte Alegre,BR,2022-04-05 04:20:11,-2.0078,-54.0692,72.82,97,81,2.08
537,Kifrī,IQ,2022-04-05 04:20:11,34.6959,44.9661,69.76,31,48,5.53
538,Taoudenni,ML,2022-04-05 04:20:12,22.6783,-3.9836,78.1,21,0,8.63
539,Puerto Rico,AR,2022-04-05 04:20:12,-26.796,-55.024,67.33,100,29,0.92
540,Batagay-Alyta,RU,2022-04-05 04:20:12,67.8006,130.4114,5.9,80,84,3.09
541,Trebisacce,IT,2022-04-05 04:20:13,39.8708,16.5312,46.35,83,99,4.74
542,Almaznyy,RU,2022-04-05 04:20:13,48.0448,40.045,34.95,67,97,6.51
543,Miura,JP,2022-04-05 04:20:14,35.14,139.6192,62.82,79,100,18.14
544,Dudinka,RU,2022-04-05 04:20:14,69.4058,86.1778,16.63,75,78,14.94
545,Wanning,CN,2022-04-05 04:20:14,18.8003,110.3967,76.64,74,81,12.01
546,Hambantota,LK,2022-04-05 04:20:15,6.1241,81.1185,83.01,68,68,1.21
547,Russell,US,2022-04-05 04:15:31,32.3502,-85.1999,65.43,87,0,0.0
548,Hildburghausen,DE,2022-04-05 04:20:16,50.4255,10.7318,39.0,98,100,13.71
549,Khonsa,IN,2022-04-05 04:20:16,27.0167,95.5667,65.91,91,100,2.37
550,Touho,NC,2022-04-05 04:20:17,-20.7833,165.2333,79.97,80,100,8.86
551,Aswān,EG,2022-04-05 04:20:17,24.0934,32.907,78.75,14,0,10.69
552,Belaya Gora,RU,2022-04-05 04:20:17,68.5333,146.4167,4.08,81,93,10.92
553,Nome,US,2022-04-05 04:20:18,64.5011,-165.4064,15.87,48,0,12.66
554,Mareeba,AU,2022-04-05 04:20:18,-17.0,145.4333,90.66,57,60,5.91
555,Moyale,KE,2022-04-05 04:20:18,3.5167,39.0584,69.19,67,25,4.79
